Student ID,First Name,Last Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription,Course1,Course2,Course3,Course4,Course5,Course6,Course7,Course8,Course9,Course10,Course11,Course12
7407616684,Murphy,Margo,Artificial Intelligence,3.4,Fall-2021,USA,Spanish,Mathematics,28,7.5,"Woodbridge, NJ",Machine Learning Engineer,Fall-2020: Data Acquisition and Management,Fall-2020: Artificial Intelligence,Fall-2020: DAV 6400 Internship,Spring-2021: AI Capstone: R&D Experience,Spring-2021: DAV 6100 Information Architectures,Spring-2021: Numerical Methods,Summer-2021: Computational Statistics and Probability,Summer-2021: Neural Networks and Deep Learning,Summer-2021: Bayesian Methods,Fall-2021: Predictive Models,Fall-2021: DAV 6000 Talent Analytics,Fall-2021: Machine Learning
7733323264,Costello,Bruce,Data Analytics and Visualization,3.17,Summer-2020,China,Mandarin,Computer Science,27,6.0,"Chicago, IL",Machine Learning Engineer,Summer-2019: DAV 6450 Independent Study,Summer-2019: MAN 5580 Project Management,Summer-2019: DAV 6150 Data Science,Fall-2019: DAV 5300 Computational Math and Statistics,Fall-2019: DAV 6500 Capstone,Fall-2019: Bayesian Methods,Spring-2020: DAV 5100 Structured Data Management,Spring-2020: Advanced Data Engineering,Spring-2020: DAV 5400 Analytics Programming,Summer-2020: DAV 5000 Business Modeling and Data Analysis,Summer-2020: DAV 6400 Internship,Summer-2020: DAV 5200 Visual Design and Storytelling
9475508882,Falkenhagen,Nellie,Artificial Intelligence,3.17,Fall-2017,India,Marathi,Computer Science,27,6.5,"New York, NY",Data Scientist I,Fall-2016: AI Capstone: R&D Experience,Fall-2016: DAV 6050 Data-Driven Organizations,Fall-2016: Artificial Intelligence,Spring-2017: Predictive Models,Spring-2017: Neural Networks and Deep Learning,Spring-2017: Computational Statistics and Probability,Summer-2017: Machine Learning,Summer-2017: Numerical Methods,Summer-2017: Independent Study,Fall-2017: Data Acquisition and Management,Fall-2017: DAV 6200 Data Product Design,Fall-2017: Special Topics
4131327256,Dubray,Katrina,Artificial Intelligence,3.01,Spring-2023,India,Gujarati,Computer Science,23,2.0,"New York, NY",UX Design Intern,Spring-2022: Predictive Models,Spring-2022: DAV 6100 Information Architectures,Spring-2022: Data Acquisition and Management,Summer-2022: Artificial Intelligence,Summer-2022: Machine Learning,Summer-2022: Numerical Methods,Fall-2022: Computational Statistics and Probability,Fall-2022: DAV 6300 Special Topics,Fall-2022: Neural Networks and Deep Learning,Spring-2023: AI Capstone: R&D Experience,Spring-2023: Independent Study,Spring-2023: Advanced Data Engineering
2374263668,Wylam,Maureen,Data Analytics and Visualization,4.0,Spring-2021,China,Mandarin,Mathematics,28,7.5,"New York, NY",Big Data Architect,Spring-2020: DAV 5400 Analytics Programming,Spring-2020: DAV 6500 Capstone,Spring-2020: DAV 5200 Visual Design and Storytelling,Summer-2020: DAV 5100 Structured Data Management,Summer-2020: Bayesian Methods,Summer-2020: Natural Language Processing,Fall-2020: DAV 5300 Computational Math and Statistics,Fall-2020: MAN 5580 Project Management,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Spring-2021: DAV 6150 Data Science,Spring-2021: Independent Study,Spring-2021: Internship
8097275948,Moore,Elvina,Artificial Intelligence,3.31,Fall-2022,USA,English,Computer Science,34,13.0,"New York, NY",Machine Learning Engineer,Fall-2021: AI Capstone: R&D Experience,Fall-2021: Natural Language Processing,Fall-2021: Artificial Intelligence,Spring-2022: Numerical Methods,Spring-2022: DAV 6000 Talent Analytics,Spring-2022: DAV 6150 Data Science,Summer-2022: Machine Learning,Summer-2022: Neural Networks and Deep Learning,Summer-2022: Data Acquisition and Management,Fall-2022: Predictive Models,Fall-2022: Computational Statistics and Probability,Fall-2022: Complex Systems: Financial Time Series Analysis
9925598506,Stevens,Juanita,Data Analytics and Visualization,3.21,Summer-2020,USA,English,Other,25,4.0,"New York, NY",Machine Learning Engineer,Summer-2019: DAV 5400 Analytics Programming,Summer-2019: DAV 5100 Structured Data Management,Summer-2019: AI Product Studio,Fall-2019: MAN 5580 Project Management,Fall-2019: Complex Systems: Financial Time Series Analysis,Fall-2019: DAV 5300 Computational Math and Statistics,Spring-2020: DAV 5200 Visual Design and Storytelling,Spring-2020: DAV 6450 Independent Study,Spring-2020: DAV 6050 Data-Driven Organizations,Summer-2020: DAV 5000 Business Modeling and Data Analysis,Summer-2020: DAV 6000 Talent Analytics,Summer-2020: DAV 6500 Capstone
3897559170,Serrano,Rachel,Artificial Intelligence,3.22,Spring-2018,Pakistan,Punjabi,Computer Science,30,8.0,"New York, NY",Machine Learning Engineer,Spring-2017: AI Product Studio,Spring-2017: Computational Statistics and Probability,Spring-2017: Machine Learning,Summer-2017: Predictive Models,Summer-2017: AI Product Studio,Summer-2017: Numerical Methods,Fall-2017: Neural Networks and Deep Learning,Fall-2017: AI Capstone: R&D Experience,Fall-2017: Internship,Spring-2018: Data Acquisition and Management,Spring-2018: Artificial Intelligence,Spring-2018: Natural Language Processing
2953436987,Guajardo,Michael,Data Analytics and Visualization,3.79,Fall-2021,Pakistan,Punjabi,Mathematics,27,5.5,"New York, NY",Database Administrator - Entry,Fall-2020: DAV 5400 Analytics Programming,Fall-2020: DAV 5200 Visual Design and Storytelling,Fall-2020: MAN 5580 Project Management,Spring-2021: Complex Systems: Financial Time Series Analysis,Spring-2021: Data Visualization,Spring-2021: AI Product Studio,Summer-2021: DAV 5100 Structured Data Management,Summer-2021: DAV 6500 Capstone,Summer-2021: DAV 6400 Internship,Fall-2021: DAV 5000 Business Modeling and Data Analysis,Fall-2021: DAV 6200 Data Product Design,Fall-2021: DAV 5300 Computational Math and Statistics
7611909415,Emery,Lon,Data Analytics and Visualization,3.4,Summer-2017,China,Mandarin,Engineering,24,3.5,"Chicago, IL",Entry Level Python Developer,Summer-2016: DAV 5400 Analytics Programming,Summer-2016: DAV 5200 Visual Design and Storytelling,Summer-2016: Independent Study,Fall-2016: DAV 6500 Capstone,Fall-2016: DAV 6200 Data Product Design,Fall-2016: Natural Language Processing,Spring-2017: MAN 5580 Project Management,Spring-2017: AI Product Studio,Spring-2017: DAV 6150 Data Science,Summer-2017: DAV 5000 Business Modeling and Data Analysis,Summer-2017: DAV 5300 Computational Math and Statistics,Summer-2017: DAV 5100 Structured Data Management
2873201364,Durrance,Joe,Artificial Intelligence,3.26,Spring-2020,China,Mandarin,Health Sciences,32,10.5,"New York, NY",UX Design Intern,Spring-2019: AI Product Studio,Spring-2019: Machine Learning,Spring-2019: Computational Statistics and Probability,Summer-2019: Data Acquisition and Management,Summer-2019: Numerical Methods,Summer-2019: Artificial Intelligence,Fall-2019: Internship,Fall-2019: DAV 6200 Data Product Design,Fall-2019: DAV 6100 Information Architectures,Spring-2020: Predictive Models,Spring-2020: Neural Networks and Deep Learning,Spring-2020: AI Capstone: R&D Experience
1169309172,Jackson,Scott,Data Analytics and Visualization,3.26,Spring-2023,China,Mandarin,Engineering,25,4.0,"Woodbridge, NJ",Business Intelligence (BI) Developer,Spring-2022: DAV 5000 Business Modeling and Data Analysis,Spring-2022: DAV 5100 Structured Data Management,Spring-2022: DAV 5300 Computational Math and Statistics,Summer-2022: Bayesian Methods,Summer-2022: MAN 5580 Project Management,Summer-2022: DAV 5400 Analytics Programming,Fall-2022: Complex Systems: Financial Time Series Analysis,Fall-2022: Natural Language Processing,Fall-2022: DAV 5200 Visual Design and Storytelling,Spring-2023: DAV 6500 Capstone,Spring-2023: DAV 6000 Talent Analytics,Spring-2023: DAV 6200 Data Product Design
2355232580,Klemm,Alan,Data Analytics and Visualization,3.05,Summer-2023,China,Mandarin,Engineering,29,8.5,"New York, NY",Data Scientist I,Summer-2022: Bayesian Methods,Summer-2022: DAV 6500 Capstone,Summer-2022: DAV 6000 Talent Analytics,Fall-2022: DAV 5200 Visual Design and Storytelling,Fall-2022: Internship,Fall-2022: AI Product Studio,Spring-2023: DAV 5000 Business Modeling and Data Analysis,Spring-2023: MAN 5580 Project Management,Spring-2023: DAV 6400 Internship,Summer-2023: DAV 5400 Analytics Programming,Summer-2023: DAV 5300 Computational Math and Statistics,Summer-2023: DAV 5100 Structured Data Management
4474999691,Bailey,Laura,Data Analytics and Visualization,3.32,Fall-2020,China,Mandarin,Health Sciences,33,11.0,"New York, NY",Entry Data Analyst,Fall-2019: DAV 5400 Analytics Programming,Fall-2019: DAV 5300 Computational Math and Statistics,Fall-2019: DAV 6500 Capstone,Spring-2020: DAV 6200 Data Product Design,Spring-2020: DAV 5200 Visual Design and Storytelling,Spring-2020: DAV 5100 Structured Data Management,Summer-2020: DAV 6000 Talent Analytics,Summer-2020: MAN 5580 Project Management,Summer-2020: DAV 6050 Data-Driven Organizations,Fall-2020: Independent Study,Fall-2020: DAV 6450 Independent Study,Fall-2020: DAV 5000 Business Modeling and Data Analysis
6233304865,Zehr,Arturo,Data Analytics and Visualization,3.8,Spring-2020,Pakistan,Pashto,Engineering,23,1.0,"Woodbridge, NJ",Big Data Architect,Spring-2019: Advanced Data Engineering,Spring-2019: DAV 6150 Data Science,Spring-2019: DAV 6500 Capstone,Summer-2019: Data Visualization,Summer-2019: DAV 5400 Analytics Programming,Summer-2019: DAV 5300 Computational Math and Statistics,Fall-2019: DAV 5100 Structured Data Management,Fall-2019: MAN 5580 Project Management,Fall-2019: DAV 5200 Visual Design and Storytelling,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Spring-2020: DAV 6300 Special Topics,Spring-2020: Natural Language Processing
1018547849,Moriarty,Robert,Data Analytics and Visualization,3.88,Summer-2019,China,Mandarin,Computer Science,24,3.0,"Woodbridge, NJ",Entry Business Systems Analyst,Summer-2018: DAV 5000 Business Modeling and Data Analysis,Summer-2018: DAV 6450 Independent Study,Summer-2018: DAV 6300 Special Topics,Fall-2018: DAV 6200 Data Product Design,Fall-2018: DAV 6050 Data-Driven Organizations,Fall-2018: DAV 6500 Capstone,Spring-2019: DAV 5300 Computational Math and Statistics,Spring-2019: DAV 5100 Structured Data Management,Spring-2019: DAV 6100 Information Architectures,Summer-2019: DAV 5200 Visual Design and Storytelling,Summer-2019: DAV 5400 Analytics Programming,Summer-2019: MAN 5580 Project Management
6481802988,Johnston,Mark,Data Analytics and Visualization,3.89,Fall-2021,Other,A,Mathematics,24,2.5,"Woodbridge, NJ",Entry Data Analyst,Fall-2020: Data Visualization,Fall-2020: DAV 6200 Data Product Design,Fall-2020: Advanced Data Engineering,Spring-2021: DAV 6500 Capstone,Spring-2021: DAV 5200 Visual Design and Storytelling,Spring-2021: DAV 5400 Analytics Programming,Summer-2021: DAV 5300 Computational Math and Statistics,Summer-2021: DAV 6100 Information Architectures,Summer-2021: DAV 6300 Special Topics,Fall-2021: DAV 5100 Structured Data Management,Fall-2021: MAN 5580 Project Management,Fall-2021: DAV 5000 Business Modeling and Data Analysis
1110646899,Todd,Daryl,Artificial Intelligence,3.5,Summer-2022,China,Mandarin,Engineering,30,9.0,"New York, NY",Big Data Architect,Summer-2021: Neural Networks and Deep Learning,Summer-2021: AI Product Studio,Summer-2021: Machine Learning,Fall-2021: Special Topics,Fall-2021: DAV 6050 Data-Driven Organizations,Fall-2021: AI Capstone: R&D Experience,Spring-2022: Predictive Models,Spring-2022: Computational Statistics and Probability,Spring-2022: Numerical Methods,Summer-2022: Data Acquisition and Management,Summer-2022: Complex Systems: Financial Time Series Analysis,Summer-2022: Artificial Intelligence
4527341728,Duca,Dan,Data Analytics and Visualization,3.44,Fall-2023,India,Hindi,Engineering,23,1.5,"New York, NY",Data Architect I,Fall-2022: Data Visualization,Fall-2022: DAV 5300 Computational Math and Statistics,Fall-2022: DAV 6450 Independent Study,Spring-2023: DAV 5200 Visual Design and Storytelling,Spring-2023: DAV 6300 Special Topics,Spring-2023: Special Topics,Summer-2023: DAV 5400 Analytics Programming,Summer-2023: MAN 5580 Project Management,Summer-2023: DAV 5100 Structured Data Management,Fall-2023: DAV 6500 Capstone,Fall-2023: DAV 6000 Talent Analytics,Fall-2023: DAV 5000 Business Modeling and Data Analysis
5491694386,Sheeran,Erik,Data Analytics and Visualization,3.13,Summer-2021,Pakistan,Punjabi,Health Sciences,25,3.5,"New York, NY",Machine Learning Engineer,Summer-2020: DAV 5000 Business Modeling and Data Analysis,Summer-2020: DAV 5400 Analytics Programming,Summer-2020: DAV 5200 Visual Design and Storytelling,Fall-2020: DAV 5100 Structured Data Management,Fall-2020: Independent Study,Fall-2020: DAV 5300 Computational Math and Statistics,Spring-2021: Special Topics,Spring-2021: DAV 6500 Capstone,Spring-2021: DAV 6400 Internship,Summer-2021: MAN 5580 Project Management,Summer-2021: Advanced Data Engineering,Summer-2021: Natural Language Processing
3672726620,Porter,Nancy,Artificial Intelligence,3.49,Spring-2022,USA,English,Engineering,25,3.0,"New York, NY",Entry Level Python Developer,Spring-2021: DAV 6100 Information Architectures,Spring-2021: AI Capstone: R&D Experience,Spring-2021: Data Acquisition and Management,Summer-2021: Artificial Intelligence,Summer-2021: Computational Statistics and Probability,Summer-2021: Machine Learning,Fall-2021: Neural Networks and Deep Learning,Fall-2021: DAV 6050 Data-Driven Organizations,Fall-2021: Numerical Methods,Spring-2022: AI Product Studio,Spring-2022: Predictive Models,Spring-2022: DAV 6200 Data Product Design
4300180564,Powers,Matthew,Data Analytics and Visualization,3.49,Spring-2021,USA,English,Computer Science,24,3.0,"Woodbridge, NJ",UX Design Intern,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Spring-2020: MAN 5580 Project Management,Spring-2020: DAV 5100 Structured Data Management,Summer-2020: Complex Systems: Financial Time Series Analysis,Summer-2020: DAV 5200 Visual Design and Storytelling,Summer-2020: DAV 5300 Computational Math and Statistics,Fall-2020: DAV 6450 Independent Study,Fall-2020: Bayesian Methods,Fall-2020: DAV 5400 Analytics Programming,Spring-2021: DAV 6400 Internship,Spring-2021: DAV 6500 Capstone,Spring-2021: DAV 6200 Data Product Design
7736155386,Hazelwood,Denny,Artificial Intelligence,2.79,Fall-2017,USA,Spanish,Health Sciences,23,1.0,"New York, NY",Entry Level Python Developer,Fall-2016: Computational Statistics and Probability,Fall-2016: Neural Networks and Deep Learning,Fall-2016: Predictive Models,Spring-2017: Independent Study,Spring-2017: Bayesian Methods,Spring-2017: Machine Learning,Summer-2017: Advanced Data Engineering,Summer-2017: AI Capstone: R&D Experience,Summer-2017: Artificial Intelligence,Fall-2017: Numerical Methods,Fall-2017: Data Acquisition and Management,Fall-2017: DAV 6300 Special Topics
6871809872,Taylor,Abel,Artificial Intelligence,4.0,Spring-2023,USA,Spanish,Computer Science,27,6.5,"Los Angeles, CA",UX Design Intern,Spring-2022: Artificial Intelligence,Spring-2022: Machine Learning,Spring-2022: DAV 6300 Special Topics,Summer-2022: Neural Networks and Deep Learning,Summer-2022: DAV 6150 Data Science,Summer-2022: Computational Statistics and Probability,Fall-2022: Data Acquisition and Management,Fall-2022: Data Visualization,Fall-2022: Numerical Methods,Spring-2023: AI Capstone: R&D Experience,Spring-2023: Predictive Models,Spring-2023: DAV 6100 Information Architectures
4054764133,Varnell,Jason,Artificial Intelligence,2.58,Fall-2022,Pakistan,Punjabi,Computer Science,30,9.5,"New York, NY",Database Administrator - Entry,Fall-2021: Computational Statistics and Probability,Fall-2021: Predictive Models,Fall-2021: DAV 6000 Talent Analytics,Spring-2022: Neural Networks and Deep Learning,Spring-2022: Data Acquisition and Management,Spring-2022: Machine Learning,Summer-2022: AI Capstone: R&D Experience,Summer-2022: DAV 6400 Internship,Summer-2022: Artificial Intelligence,Fall-2022: DAV 6300 Special Topics,Fall-2022: DAV 6150 Data Science,Fall-2022: Numerical Methods
8649499860,Bell,Adam,Artificial Intelligence,3.76,Summer-2021,Pakistan,Punjabi,Mathematics,29,8.0,"New York, NY",Entry Level Python Developer,Summer-2020: Computational Statistics and Probability,Summer-2020: DAV 6100 Information Architectures,Summer-2020: Data Acquisition and Management,Fall-2020: Machine Learning,Fall-2020: Predictive Models,Fall-2020: Neural Networks and Deep Learning,Spring-2021: Numerical Methods,Spring-2021: Advanced Data Engineering,Spring-2021: Data Visualization,Summer-2021: AI Capstone: R&D Experience,Summer-2021: DAV 6150 Data Science,Summer-2021: Artificial Intelligence
6236023436,Smith,Marvin,Data Analytics and Visualization,3.83,Summer-2021,China,Mandarin,Other,23,2.5,"New York, NY",Entry Data Analyst,Summer-2020: Internship,Summer-2020: Data Visualization,Summer-2020: DAV 6500 Capstone,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Fall-2020: AI Product Studio,Fall-2020: DAV 5400 Analytics Programming,Spring-2021: MAN 5580 Project Management,Spring-2021: DAV 5200 Visual Design and Storytelling,Spring-2021: Complex Systems: Financial Time Series Analysis,Summer-2021: DAV 5300 Computational Math and Statistics,Summer-2021: DAV 6100 Information Architectures,Summer-2021: DAV 5100 Structured Data Management
