Student ID,Person,Course Number,Course Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription
3078414524,Canela John,Course5,Fall-2017: Computational Statistics and Probability,Artificial Intelligence,4,Fall-2018,Pakistan,Punjabi,Engineering,23,1.5,"New York, NY",Entry Business Systems Analyst
4172304209,Benincase Edward,Course7,Fall-2017: Computational Statistics and Probability,Artificial Intelligence,3.16,Spring-2018,China,Mandarin,Mathematics,25,3.5,"New York, NY",Database Administrator - Entry
8283215692,Collins Tom,Course11,Fall-2017: Computational Statistics and Probability,Artificial Intelligence,3.69,Fall-2017,India,Hindi,Engineering,23,2,"New York, NY",Database Administrator - Entry
1394941761,Gray Fabian,Course2,Fall-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.09,Spring-2019,USA,Spanish,Health Sciences,24,3.5,"New York, NY",Business Intelligence (BI) Developer
2389610439,Stokes Virgil,Course2,Fall-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.56,Spring-2019,China,Mandarin,Computer Science,24,2,"Bridgeport, CT",Entry Business Systems Analyst
2634724512,Heppler Tyler,Course8,Fall-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,2.97,Spring-2018,China,Mandarin,Engineering,31,9,"New York, NY",Database Administrator - Entry
3374693293,Farmer Timothy,Course7,Fall-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.15,Spring-2018,Other,P,Other,23,2.5,"New York, NY",Big Data Architect
6295538694,Mcgibney Marilyn,Course9,Fall-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.58,Spring-2018,China,Mandarin,Health Sciences,24,3,"New York, NY",Machine Learning Engineer
6796236330,Burns Mildred,Course5,Fall-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.81,Fall-2018,USA,English,Computer Science,23,1.5,"New York, NY",Data Scientist I
7007065989,Chiarello Jacqueline,Course9,Fall-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,2.58,Spring-2018,China,Wu,Mathematics,33,11,"New York, NY",Machine Learning Engineer
9960941997,Milburn John,Course8,Fall-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.11,Spring-2018,USA,Spanish,Mathematics,23,1,"New York, NY",Machine Learning Engineer
1394941761,Gray Fabian,Course3,Fall-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.09,Spring-2019,USA,Spanish,Health Sciences,24,3.5,"New York, NY",Business Intelligence (BI) Developer
1654916649,Tiry Tressie,Course10,Fall-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.27,Fall-2017,China,Cantonese,Engineering,24,2.5,"Woodbridge, NJ",Entry Business Systems Analyst
4431701095,Clark Cyril,Course3,Fall-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,2.89,Spring-2019,USA,English,Other,23,2.5,"New York, NY",Entry Business Systems Analyst
4540549979,Wayne Lillie,Course11,Fall-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.54,Fall-2017,China,Mandarin,Engineering,26,4,"New York, NY",Entry Data Analyst
6999427840,Vanalstyne Tobi,Course2,Fall-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.45,Spring-2019,USA,English,Other,26,5.5,"New York, NY",Machine Learning Engineer
7186511257,Anderson Johnny,Course4,Fall-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.39,Fall-2018,India,Gujarati,Computer Science,33,11.5,"New York, NY",Machine Learning Engineer
7187559044,Pagan Ashley,Course6,Fall-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,4,Fall-2018,Pakistan,Punjabi,Mathematics,24,2,"New York, NY",Machine Learning Engineer
7650358264,Velazquez Maira,Course10,Fall-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.84,Fall-2017,USA,English,Computer Science,28,6,"Chicago, IL",Big Data Architect
6796236330,Burns Mildred,Course6,Fall-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.81,Fall-2018,USA,English,Computer Science,23,1.5,"New York, NY",Data Scientist I
9016952358,Upton Glenda,Course9,Fall-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.74,Spring-2018,China,Mandarin,Mathematics,27,6,"Chicago, IL",Entry Data Analyst
9052700276,Fontenot Richard,Course6,Fall-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.26,Fall-2018,China,Mandarin,Computer Science,24,3.5,"San Francisco, CA",Database Administrator - Entry
1313020897,Jones Jose,Course9,Fall-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.88,Spring-2018,India,Malayalam,Other,23,2.5,"New York, NY",Data Architect I
2634724512,Heppler Tyler,Course9,Fall-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,2.97,Spring-2018,China,Mandarin,Engineering,31,9,"New York, NY",Database Administrator - Entry
5784742934,Wheat Emmanuel,Course11,Fall-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.4,Fall-2017,China,Cantonese,Computer Science,26,5,"New York, NY",UX Design Intern
6295538694,Mcgibney Marilyn,Course7,Fall-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.58,Spring-2018,China,Mandarin,Health Sciences,24,3,"New York, NY",Machine Learning Engineer
7187559044,Pagan Ashley,Course4,Fall-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,4,Fall-2018,Pakistan,Punjabi,Mathematics,24,2,"New York, NY",Machine Learning Engineer
9016952358,Upton Glenda,Course8,Fall-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.74,Spring-2018,China,Mandarin,Mathematics,27,6,"Chicago, IL",Entry Data Analyst
9052700276,Fontenot Richard,Course4,Fall-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.26,Fall-2018,China,Mandarin,Computer Science,24,3.5,"San Francisco, CA",Database Administrator - Entry
1168340921,Young Jesse,Course12,Fall-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,2.92,Fall-2017,China,Mandarin,Health Sciences,23,1.5,"New York, NY",Entry Level Python Developer
1654916649,Tiry Tressie,Course11,Fall-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.27,Fall-2017,China,Cantonese,Engineering,24,2.5,"Woodbridge, NJ",Entry Business Systems Analyst
2389610439,Stokes Virgil,Course1,Fall-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.56,Spring-2019,China,Mandarin,Computer Science,24,2,"Bridgeport, CT",Entry Business Systems Analyst
2537654113,Fleming Courtney,Course1,Fall-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.73,Spring-2019,USA,Spanish,Computer Science,23,1.5,"New York, NY",Entry Business Systems Analyst
3850838904,Fisher Fred,Course2,Fall-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.9,Spring-2019,USA,English,Computer Science,29,7,"New York, NY",Machine Learning Engineer
4137997909,Quagliano Junior,Course1,Fall-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.81,Spring-2019,Pakistan,Sindhi,Computer Science,25,3.5,"New York, NY",Entry Data Analyst
6295538694,Mcgibney Marilyn,Course8,Fall-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.58,Spring-2018,China,Mandarin,Health Sciences,24,3,"New York, NY",Machine Learning Engineer
7186511257,Anderson Johnny,Course6,Fall-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.39,Fall-2018,India,Gujarati,Computer Science,33,11.5,"New York, NY",Machine Learning Engineer
7650358264,Velazquez Maira,Course12,Fall-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.84,Fall-2017,USA,English,Computer Science,28,6,"Chicago, IL",Big Data Architect
8265025887,Rolen David,Course11,Fall-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,2.65,Fall-2017,Other,F,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
4137997909,Quagliano Junior,Course3,Fall-2017: DAV 6000 Talent Analytics,Data Analytics and Visualization,3.81,Spring-2019,Pakistan,Sindhi,Computer Science,25,3.5,"New York, NY",Entry Data Analyst
4540549979,Wayne Lillie,Course12,Fall-2017: DAV 6000 Talent Analytics,Data Analytics and Visualization,3.54,Fall-2017,China,Mandarin,Engineering,26,4,"New York, NY",Entry Data Analyst
4368660602,Robbins Brian,Course9,Fall-2017: DAV 6050 Data-Driven Organizations,Data Analytics and Visualization,3.15,Spring-2018,China,Mandarin,Mathematics,24,2.5,"Woodbridge, NJ",Data Architect I
8265025887,Rolen David,Course12,Fall-2017: DAV 6050 Data-Driven Organizations,Data Analytics and Visualization,2.65,Fall-2017,Other,F,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
4020243550,Hyatt Livia,Course5,Fall-2017: DAV 6100 Information Architectures,Artificial Intelligence,3.84,Fall-2018,India,Hindi,Health Sciences,24,3.5,"New York, NY",Entry Business Systems Analyst
4540549979,Wayne Lillie,Course10,Fall-2017: DAV 6100 Information Architectures,Data Analytics and Visualization,3.54,Fall-2017,China,Mandarin,Engineering,26,4,"New York, NY",Entry Data Analyst
6699991667,Grant Kristopher,Course5,Fall-2017: DAV 6150 Data Science,Artificial Intelligence,3.48,Fall-2018,USA,English,Mathematics,27,6,"New York, NY",Entry Business Systems Analyst
2634724512,Heppler Tyler,Course7,Fall-2017: DAV 6200 Data Product Design,Data Analytics and Visualization,2.97,Spring-2018,China,Mandarin,Engineering,31,9,"New York, NY",Database Administrator - Entry
3078414524,Canela John,Course6,Fall-2017: DAV 6200 Data Product Design,Artificial Intelligence,4,Fall-2018,Pakistan,Punjabi,Engineering,23,1.5,"New York, NY",Entry Business Systems Analyst
4368660602,Robbins Brian,Course7,Fall-2017: DAV 6200 Data Product Design,Data Analytics and Visualization,3.15,Spring-2018,China,Mandarin,Mathematics,24,2.5,"Woodbridge, NJ",Data Architect I
5588524536,Garcia Debra,Course12,Fall-2017: DAV 6200 Data Product Design,Artificial Intelligence,3.72,Fall-2017,China,Mandarin,Computer Science,32,11,"New York, NY",Entry Business Systems Analyst
7593367099,Watson Sylvia,Course12,Fall-2017: DAV 6200 Data Product Design,Artificial Intelligence,3.7,Fall-2017,USA,Spanish,Other,33,11,"Woodbridge, NJ",Machine Learning Engineer
2389610439,Stokes Virgil,Course3,Fall-2017: DAV 6300 Special Topics,Data Analytics and Visualization,3.56,Spring-2019,China,Mandarin,Computer Science,24,2,"Bridgeport, CT",Entry Business Systems Analyst
5784742934,Wheat Emmanuel,Course10,Fall-2017: DAV 6300 Special Topics,Data Analytics and Visualization,3.4,Fall-2017,China,Cantonese,Computer Science,26,5,"New York, NY",UX Design Intern
7007065989,Chiarello Jacqueline,Course7,Fall-2017: DAV 6400 Internship,Data Analytics and Visualization,2.58,Spring-2018,China,Wu,Mathematics,33,11,"New York, NY",Machine Learning Engineer
9052700276,Fontenot Richard,Course5,Fall-2017: DAV 6400 Internship,Data Analytics and Visualization,3.26,Fall-2018,China,Mandarin,Computer Science,24,3.5,"San Francisco, CA",Database Administrator - Entry
9247834877,King Vanessa,Course5,Fall-2017: DAV 6400 Internship,Artificial Intelligence,3.51,Fall-2018,Other,P,Mathematics,25,4,"New York, NY",Machine Learning Engineer
1313020897,Jones Jose,Course7,Fall-2017: DAV 6450 Independent Study,Data Analytics and Visualization,3.88,Spring-2018,India,Malayalam,Other,23,2.5,"New York, NY",Data Architect I
4368660602,Robbins Brian,Course8,Fall-2017: DAV 6450 Independent Study,Data Analytics and Visualization,3.15,Spring-2018,China,Mandarin,Mathematics,24,2.5,"Woodbridge, NJ",Data Architect I
6999427840,Vanalstyne Tobi,Course1,Fall-2017: DAV 6450 Independent Study,Data Analytics and Visualization,3.45,Spring-2019,USA,English,Other,26,5.5,"New York, NY",Machine Learning Engineer
1647493071,Cousins Wayne,Course10,Fall-2017: DAV 6500 Capstone,Data Analytics and Visualization,3.71,Fall-2017,China,Mandarin,Mathematics,23,2.5,"New York, NY",Big Data Architect
4137997909,Quagliano Junior,Course2,Fall-2017: DAV 6500 Capstone,Data Analytics and Visualization,3.81,Spring-2019,Pakistan,Sindhi,Computer Science,25,3.5,"New York, NY",Entry Data Analyst
4431701095,Clark Cyril,Course1,Fall-2017: DAV 6500 Capstone,Data Analytics and Visualization,2.89,Spring-2019,USA,English,Other,23,2.5,"New York, NY",Entry Business Systems Analyst
6796236330,Burns Mildred,Course4,Fall-2017: DAV 6500 Capstone,Data Analytics and Visualization,3.81,Fall-2018,USA,English,Computer Science,23,1.5,"New York, NY",Data Scientist I
8112831315,Hatter Liz,Course2,Fall-2017: DAV 6500 Capstone,Data Analytics and Visualization,2.95,Spring-2019,China,Mandarin,Computer Science,25,4.5,"Los Angeles, CA",Big Data Architect
3367596729,Thornton Corey,Course4,Fall-2017: Data Acquisition and Management,Artificial Intelligence,3.73,Fall-2018,India,Hindi,Computer Science,25,3,"New York, NY",UX Design Intern
6981612896,Douglas Ok,Course4,Fall-2017: Data Acquisition and Management,Artificial Intelligence,3.62,Fall-2018,USA,English,Engineering,23,2.5,"New York, NY",Entry Level Python Developer
2537654113,Fleming Courtney,Course3,Fall-2017: Data Visualization,Data Analytics and Visualization,3.73,Spring-2019,USA,Spanish,Computer Science,23,1.5,"New York, NY",Entry Business Systems Analyst
3367596729,Thornton Corey,Course6,Fall-2017: Data Visualization,Artificial Intelligence,3.73,Fall-2018,India,Hindi,Computer Science,25,3,"New York, NY",UX Design Intern
3850838904,Fisher Fred,Course1,Fall-2017: Data Visualization,Data Analytics and Visualization,3.9,Spring-2019,USA,English,Computer Science,29,7,"New York, NY",Machine Learning Engineer
1313020897,Jones Jose,Course8,Fall-2017: Independent Study,Data Analytics and Visualization,3.88,Spring-2018,India,Malayalam,Other,23,2.5,"New York, NY",Data Architect I
3374693293,Farmer Timothy,Course8,Fall-2017: Independent Study,Data Analytics and Visualization,3.15,Spring-2018,Other,P,Other,23,2.5,"New York, NY",Big Data Architect
7187559044,Pagan Ashley,Course5,Fall-2017: Independent Study,Data Analytics and Visualization,4,Fall-2018,Pakistan,Punjabi,Mathematics,24,2,"New York, NY",Machine Learning Engineer
2537654113,Fleming Courtney,Course2,Fall-2017: Internship,Data Analytics and Visualization,3.73,Spring-2019,USA,Spanish,Computer Science,23,1.5,"New York, NY",Entry Business Systems Analyst
1647493071,Cousins Wayne,Course12,Fall-2017: MAN 5580 Project Management,Data Analytics and Visualization,3.71,Fall-2017,China,Mandarin,Mathematics,23,2.5,"New York, NY",Big Data Architect
6999427840,Vanalstyne Tobi,Course3,Fall-2017: MAN 5580 Project Management,Data Analytics and Visualization,3.45,Spring-2019,USA,English,Other,26,5.5,"New York, NY",Machine Learning Engineer
7186511257,Anderson Johnny,Course5,Fall-2017: MAN 5580 Project Management,Data Analytics and Visualization,3.39,Fall-2018,India,Gujarati,Computer Science,33,11.5,"New York, NY",Machine Learning Engineer
7650358264,Velazquez Maira,Course11,Fall-2017: MAN 5580 Project Management,Data Analytics and Visualization,3.84,Fall-2017,USA,English,Computer Science,28,6,"Chicago, IL",Big Data Architect
1864078434,Hogan Raymond,Course8,Fall-2017: Machine Learning,Artificial Intelligence,3.5,Spring-2018,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I
3448118363,Latham Edith,Course2,Fall-2017: Machine Learning,Artificial Intelligence,4,Spring-2019,Other,F,Mathematics,25,3,"New York, NY",Data Architect I
4325315064,Romero Fabiola,Course2,Fall-2017: Machine Learning,Artificial Intelligence,3.69,Spring-2019,USA,English,Computer Science,28,7,"Woodbridge, NJ",Business Intelligence (BI) Developer
5588524536,Garcia Debra,Course11,Fall-2017: Machine Learning,Artificial Intelligence,3.72,Fall-2017,China,Mandarin,Computer Science,32,11,"New York, NY",Entry Business Systems Analyst
5784742934,Wheat Emmanuel,Course12,Fall-2017: Natural Language Processing,Data Analytics and Visualization,3.4,Fall-2017,China,Cantonese,Computer Science,26,5,"New York, NY",UX Design Intern
9247834877,King Vanessa,Course4,Fall-2017: Natural Language Processing,Artificial Intelligence,3.51,Fall-2018,Other,P,Mathematics,25,4,"New York, NY",Machine Learning Engineer
3448118363,Latham Edith,Course1,Fall-2017: Numerical Methods,Artificial Intelligence,4,Spring-2019,Other,F,Mathematics,25,3,"New York, NY",Data Architect I
4172304209,Benincase Edward,Course9,Fall-2017: Numerical Methods,Artificial Intelligence,3.16,Spring-2018,China,Mandarin,Mathematics,25,3.5,"New York, NY",Database Administrator - Entry
6699991667,Grant Kristopher,Course4,Fall-2017: Numerical Methods,Artificial Intelligence,3.48,Fall-2018,USA,English,Mathematics,27,6,"New York, NY",Entry Business Systems Analyst
7593367099,Watson Sylvia,Course10,Fall-2017: Numerical Methods,Artificial Intelligence,3.7,Fall-2017,USA,Spanish,Other,33,11,"Woodbridge, NJ",Machine Learning Engineer
8283215692,Collins Tom,Course12,Fall-2017: Numerical Methods,Artificial Intelligence,3.69,Fall-2017,India,Hindi,Engineering,23,2,"New York, NY",Database Administrator - Entry
